id,ma_thiet_bi,ten_thiet_bi,loai_thiet_bi_id,ma_serial,model,nha_san_xuat,ngay_mua,he_thong_id,nhom_he_thong_id,nha_cung_cap,han_bao_hanh,trang_thai_id,don_vi_quan_ly_id,vi_tri,ghi_chu,file_tai_lieu,hinh_anh,qr_code,created_by,created_at,updated_at,nha_san_xuat_id,nha_cung_cap_id,vi_tri_id,thanh_phan,p_n,nam_san_xuat,nam_dua_vao_khai_thac,don_vi_id,danh_gia_nien_han_id,phan_loai,noi_quan_ly,giay_phep_khai_thac,giay_phep_tan_so,so_nam_su_dung,ty_le_tuoi_tho,vat_tu_du_phong,thong_ke_hong_hoc,de_xuat_phuong_an,de_xuat_tiep_tuc,de_xuat_khac,thoi_diem_dieu_chuyen,noi_chuyen_di,noi_chuyen_den,ly_do_dieu_chuyen,thoi_diem_cham_dut,quyet_dinh_cham_dut,noi_cat_giu,do_tin_cay,nguon_du_lieu,ma_tai_san_bravo,nguoi_giu,don_vi_giu_id,ngay_cap_phat,trang_thai_cap_phat,ngay_kiem_ke_ke_tiep,phan_loai_id,ngay_bao_tri_gan_nhat,ngay_bao_tri_ke_tiep,tinh_trang_ky_thuat,la_linh_kien,ma_thiet_bi_cu,model_id,attrs,che_do_kd_hc,field_set_id
39b2fdf5-156e-440a-9d0d-d7b58c44d993,TB_RSSQPB9R,Cảm biến gió,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,Cảm biến đo hướng và tốc độ gió,Thies Clima,,7f40beb2-5d47-4f4a-b7df-35cd1cca56ae,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,e43c5d4b-3c3c-4486-89da-73e9ac747ab4,Trạm giữa,"Ra soat 2026-07-11, file nguon: THA_DAW21",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,f0c86184-a2a8-4ba2-b3e2-87283fbcf190,,5f93c2d7-9b77-4f40-bc2f-17b835588de6,AWOS D-AW21,4.3820.00.300,,,e43c5d4b-3c3c-4486-89da-73e9ac747ab4,,Cảm biến,THA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_THA_022,8aaa9362-24cd-4fe3-a9dd-81b685697f6c,{},KHONG,
e71b4e37-2ae7-4dd9-99f6-fda7faed4243,TB_CBGWWFVV,Bộ kiểm tra hiệu chỉnh cho cảm biến ánh sáng nền (dùng chung cho cả 2 cảm biến),98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,Bộ kiểm tra hiệu chỉnh cho cảm biến ánh sáng nền (dùng chung cho cả 2 cảm biến),,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,,,e96be350-6615-441a-91f5-53ad976e91b3,,,,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0004,e44ff709-431e-489f-b68a-c9a7dcee9669,{},KHONG,
528a84f8-c1e9-4706-ab53-b076bb98875e,TB_N90V8QKS,Bộ kiểm tra hiệu chỉnh cho cảm biến ánh sáng nền (dùng chung cho cả 2 cảm biến),98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,Bộ kiểm tra hiệu chỉnh cho cảm biến ánh sáng nền (dùng chung cho cả 2 cảm biến),,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,,,e96be350-6615-441a-91f5-53ad976e91b3,,,,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0005,e44ff709-431e-489f-b68a-c9a7dcee9669,{},KHONG,
751a428a-a3fd-4974-9038-1dbab5677d5a,TB_RBQBJSMG,Cảm biến đo độ ẩm Thies 1.1006.54.080,98c88d39-bf0f-43c7-83a2-ca5d266ba54f,,Cảm biến đo nhiệt độ Thies 1.1006.54.080,Thies Clima,,5ae20f2b-30dc-409c-95db-68b98b79c94e,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,2023,Đề xuất: Mua sắm VTDP sử dụng chung cho các sân bay | Hỏng hóc: 0 lần | Tình trạng: Khai thác bình thường | VTDP: Không có VTDP | Niên hạn: Quá niên hạn,,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,f0c86184-a2a8-4ba2-b3e2-87283fbcf190,,2b0a43bb-0add-4ef6-8830-898890900c6d,2023,1.1006.54.080,2023,2023,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,1.000,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0126,5eb8f669-8af7-4cf8-872b-1c9b3a98f491,{},KHONG,
a2dc6bdc-1343-4a4b-ab9b-0e89122021d1,TB_WDXEF7F6,Thiết bị thu phát vô tuyến,ae03f513-6763-46f8-913d-91a103966947,,Thiết bị thu phát vô tuyến,RACOM,,4fbd5536-e530-4f9b-97d3-d194186c33de,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,141337b4-f2fa-4438-808f-0d10cfeedb85,Trạm 14,"Ra soat 2026-07-11, file nguon: CLA_IMS",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,ca029628-203c-4008-b4bc-89b0746a39c6,,38e5eeb4-1688-47ea-ac85-5fd68d617ea5,AWOS IMS,RipEX-400S,,,141337b4-f2fa-4438-808f-0d10cfeedb85,,Truyền dẫn,CLA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_CLA_047,3eacc06c-983c-4140-ae6d-5082edf2fd08,{},KHONG,
9112f33b-0324-4c3a-8070-c9049d059883,TB_AYGHCF5G,Bộ xử lý đầu dưới,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu dưới,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/LTKIT/A,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0012,a5f080a3-c50c-47fb-a123-bb33c98323a9,{},KHONG,
23c6b612-070b-486d-b124-1ef68d86dc05,TB_68BYBK2N,Media Converter,ae03f513-6763-46f8-913d-91a103966947,Chasis,Media Converter,Moxa,,ce27df84-7054-4032-bfe7-efdb0bd119f4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,581d9350-905f-46da-b45e-c2d8aba4d868,Phòng thiết bị,"Ra soat 2026-07-11, file nguon: PBA_AWOS900",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 12:56:46.686093+00,a5454b1e-b677-4fd8-8494-b4c080de867d,,03818fa3-ee05-4dfe-92f0-b6f752b0b97a,AWOS-900,TRC-190-A,,,581d9350-905f-46da-b45e-c2d8aba4d868,,Truyền dẫn,PBA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_PBA_016,d02ba1ad-1711-4341-b885-f056c71da16c,{},KHONG,
4daf7db2-8b04-4d8e-bb79-910eb7207bd8,TB_T23R7B2M,Bộ thu thập mức sáng đèn đường cất hạ cánh có khả năng kết nối đèn lề đường CHC,ae03f513-6763-46f8-913d-91a103966947,- X2033992,Bộ thu thập mức sáng đèn đường cất hạ cánh có khả năng kết nối đèn lề đường CHC,,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: Có | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,79b069cc-810c-41ab-9b03-9032c1804a5f,,e96be350-6615-441a-91f5-53ad976e91b3,,RSI51,2025,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0006,52508dc2-529a-4ce8-bdba-9b41bba64bcf,{},KHONG,
326b8ce8-caa4-4d7b-95c5-4e4ef7483715,TB_HFBSKQ6P,Bộ xử lý đầu dưới,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu dưới,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/LTKIT/A,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0010,a5f080a3-c50c-47fb-a123-bb33c98323a9,{},KHONG,
b5ff4257-0be4-44d6-ae35-41735408bd80,TB_YQH5WZV9,Bộ xử lý đầu dưới,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu dưới,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/LTKIT/A,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0011,a5f080a3-c50c-47fb-a123-bb33c98323a9,{},KHONG,
cae11af1-7700-4dc4-99dd-5bbc95692d7b,TB_ZZ8VE696,Trạm MID,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,Trạm MID,,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,,,e96be350-6615-441a-91f5-53ad976e91b3,,,,,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0063,33206c06-c13c-4988-8309-17716ee57742,{},KHONG,
330828f8-d17b-4450-aa48-3a3c5601efa3,TB_RZZWB4VY,Ắc quy dự phòng,accf1740-4c18-4b9a-895f-59d85ba593b5,,Ắc quy dự phòng,Vision,,7f40beb2-5d47-4f4a-b7df-35cd1cca56ae,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,e43c5d4b-3c3c-4486-89da-73e9ac747ab4,Trạm giữa,"Ra soat 2026-07-11, file nguon: THA_DAW21",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,a61534a7-d3f8-4f25-9809-6973b60e86cf,,5f93c2d7-9b77-4f40-bc2f-17b835588de6,AWOS D-AW21,CP1270,,,e43c5d4b-3c3c-4486-89da-73e9ac747ab4,,Thiết bị nguồn,THA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_THA_035,aeeae584-3797-4310-ad69-7f341a642adc,{},KHONG,
3bb8a6c5-e6b4-468a-9587-f3a4b7143fcd,TB_DD9N7XPE,Bộ xử lý đầu dưới,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu dưới,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/LTKIT/A,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0013,a5f080a3-c50c-47fb-a123-bb33c98323a9,{},KHONG,
ec9b5194-3ed3-4d5c-a1be-bec5cde2b268,TB_NVVHP2G9,Ắc quy dự phòng,accf1740-4c18-4b9a-895f-59d85ba593b5,,Ắc quy dự phòng,Vision,,4fbd5536-e530-4f9b-97d3-d194186c33de,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,141337b4-f2fa-4438-808f-0d10cfeedb85,Trạm trần mây 14,"Ra soat 2026-07-11, file nguon: CLA_IMS",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,a61534a7-d3f8-4f25-9809-6973b60e86cf,,ffd5b794-82b9-4fd3-9057-3579b9140d1d,AWOS IMS,CP1290,,,141337b4-f2fa-4438-808f-0d10cfeedb85,,Thiết bị nguồn,CLA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_CLA_062,843f0def-25bf-43df-8fc4-7bae70240810,{},KHONG,
19b24b4d-3ff9-441d-a2a2-9fba989aa467,TB_79XS55RX,Màn hình hiển thị số liệu Nhiệt-Ẩm-Áp,83e7d93e-2f76-4d4f-a6bc-08926383aba1,,Màn hình hiển thị số liệu Nhiệt-Ẩm-Áp,VTD,,ce27df84-7054-4032-bfe7-efdb0bd119f4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,581d9350-905f-46da-b45e-c2d8aba4d868,Phòng thiết bị,"Ra soat 2026-07-11, file nguon: PBA_AWOS900",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,2e2c3258-c675-4f4b-9435-c832804f802a,,03818fa3-ee05-4dfe-92f0-b6f752b0b97a,Thiết bị đo đạc quan trắc thông dụng,Pipad,,,581d9350-905f-46da-b45e-c2d8aba4d868,,Xử lý trung tâm,PBA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_PBA_076,f11a88e5-3567-4da7-8c1a-45de7c3ec05d,{},KHONG,
8891559a-ef75-4376-8d78-821c77cff7ef,TB_QE4F307F,Media Converter,ae03f513-6763-46f8-913d-91a103966947,,Media Converter,VTD,,ce27df84-7054-4032-bfe7-efdb0bd119f4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,581d9350-905f-46da-b45e-c2d8aba4d868,Phòng thiết bị,"Ra soat 2026-07-11, file nguon: PBA_AWOS900",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,2e2c3258-c675-4f4b-9435-c832804f802a,,03818fa3-ee05-4dfe-92f0-b6f752b0b97a,Thiết bị đo đạc quan trắc thông dụng,277,,,581d9350-905f-46da-b45e-c2d8aba4d868,,Truyền dẫn,PBA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_PBA_077,556b73ae-a466-43c5-97ff-ebf985163d7a,{},KHONG,
7ccbe798-ceeb-411d-aa81-09d8f9e3ffd8,TB_EET4EEKX,Bộ xử lý đầu dưới,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu dưới,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/LTKIT/A,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0014,a5f080a3-c50c-47fb-a123-bb33c98323a9,{},KHONG,
3a8202e9-4e5c-4be9-914b-c17a87b9d4f4,TB_JS2RQVFR,Bộ xử lý đầu trên,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu trên,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/UKIT/B,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0015,ca747075-dd4d-4a49-814f-d1ab099fa1b2,{},KHONG,
12396f7d-1547-4c7f-b8a4-330f5f680538,TB_YAKBEE9J,Bộ xử lý đầu trên,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu trên,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/UKIT/B,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0016,ca747075-dd4d-4a49-814f-d1ab099fa1b2,{},KHONG,
c58460fb-41a5-49eb-a6e6-457b653d4b9b,TB_BZ8Z16Y2,Bộ xử lý đầu trên,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu trên,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/UKIT/B,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0017,ca747075-dd4d-4a49-814f-d1ab099fa1b2,{},KHONG,
00825d9c-16a9-4e90-84f6-296ba490a5a0,TB_C9TYSPFG,Bộ xử lý đầu trên,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu trên,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/UKIT/B,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0018,ca747075-dd4d-4a49-814f-d1ab099fa1b2,{},KHONG,
d8740f85-4ba2-4ad8-94b1-9ea50bf675bd,TB_W3QHNHD0,Bộ xử lý đầu trên,660f73b4-1975-4bde-8c87-810a23ef6e2c,,Bộ xử lý đầu trên,ERICO,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Đề xuất: Khi có sự cố thì xuất kho Cty QLBMT thay thế sửa chữa | Hỏng hóc: 0 lần | VTDP: không | Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,2e05f201-8ee7-4f2d-afe5-963dc6d94500,,e96be350-6615-441a-91f5-53ad976e91b3,,ERICORE/UKIT/B,2024,2025,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,CR,,,,0.067,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0019,ca747075-dd4d-4a49-814f-d1ab099fa1b2,{},KHONG,
cf06b19a-720e-418b-be3f-712440807d76,TB_1BWGGYS4,Switch,ae03f513-6763-46f8-913d-91a103966947,,Switch,Fortinet,,ce27df84-7054-4032-bfe7-efdb0bd119f4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,581d9350-905f-46da-b45e-c2d8aba4d868,Phòng thiết bị,"Ra soat 2026-07-11, file nguon: PBA_AWOS900",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,2a565b05-c0d0-42be-9b54-6cc88819c43f,,03818fa3-ee05-4dfe-92f0-b6f752b0b97a,AWOS-900,FS-124E,,,581d9350-905f-46da-b45e-c2d8aba4d868,,Truyền dẫn,PBA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_PBA_004,71431484-422f-413b-b0b8-34660a087db1,{},KHONG,
f1a8030b-3d74-484b-9123-a56a665392d2,TB_KJWTP2FA,Router,ae03f513-6763-46f8-913d-91a103966947,,Router,Ubiquiti,,ce27df84-7054-4032-bfe7-efdb0bd119f4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,581d9350-905f-46da-b45e-c2d8aba4d868,Phòng thiết bị,"Ra soat 2026-07-11, file nguon: PBA_AWOS900",,,,,2026-07-11 09:50:09.894644+00,2026-07-14 18:15:07.659465+00,3c711b33-5b8e-4f7f-a8ea-76adc579a460,,03818fa3-ee05-4dfe-92f0-b6f752b0b97a,AWOS-900,Edge Router 12,,,581d9350-905f-46da-b45e-c2d8aba4d868,,Truyền dẫn,PBA,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_PBA_005,75046e83-cc62-4b0d-b74a-b6622cd30a86,{},KHONG,
c3c9eb7a-d3c1-4516-856f-655a01935b84,TB_H12KAPD8,Trạm RWAY 02 R,1ef69ec2-6298-4c48-b931-aea3fa48c0fc,,Trạm RWAY 02 R,,,a13f3116-f74d-4435-b248-5b458d9fead4,d7faf284-1a3a-4e53-9433-8476900a66e7,,,1ce915ed-07e9-4b65-9209-2652ffd9b681,f59bf0bd-520b-4245-80db-dc71b7187bf1,,Niên hạn: Không,,,,,2026-07-11 09:50:09.894644+00,2026-07-17 01:20:13.233503+00,,,e96be350-6615-441a-91f5-53ad976e91b3,,,,,f59bf0bd-520b-4245-80db-dc71b7187bf1,,,,,,,,,,,,,,,,,,,,,,,,,,san_sang,,f024c88e-8702-49c8-a302-15b93f6acb3c,,,,f,TB_N1_AWOS_0064,c119f5bd-e71a-409d-b0e0-ecfa1b231725,{},KHONG,
